name,frame,card_type,sub_type,cardmarket,tcgplayer,word_count,adds,banishes,negates,field_wipe,searches,recovers,leave_field_trigger,send_trigger,OPT,release
Xyz Avenger,effect,Effect Monster,Fiend,0.13,0.16,105,False,False,False,False,False,False,False,True,False,2013-11-16
Xyz Bento,trap,Trap Card,Normal,0.06,0.07,60,False,True,False,False,False,True,False,True,False,2021-12-18
Xyz Block,trap,Trap Card,Counter,0.11,0.25,26,False,False,True,False,False,False,False,False,False,2013-02-16
Xyz Burst,spell,Spell Card,Normal,0.06,0.17,17,False,False,False,False,False,False,False,False,False,2011-11-19
Xyz Change Tactics,spell,Spell Card,Continuous,0.17,0.24,26,False,False,False,False,False,False,False,False,False,2014-01-11
XYZ Combine,spell,Spell Card,Continuous,0.02,0.04,74,False,True,False,False,False,False,False,False,True,2021-10-16
Xyz Dimension Splash,trap,Trap Card,Normal,0.08,0.06,31,False,True,True,False,False,False,False,False,False,2012-11-17
Xyz Double Back,spell,Spell Card,Quick-Play,0.07,0.13,56,False,False,False,False,False,False,False,False,False,2012-11-17
Xyz Effect,trap,Trap Card,Normal,0.04,0.10,16,False,False,False,False,False,False,False,False,False,2011-03-19
Xyz Encore,spell,Spell Card,Quick-Play,9.07,13.63,87,False,False,False,False,False,False,False,False,False,2014-09-13
Xyz Energy,spell,Spell Card,Normal,0.09,0.15,17,False,False,False,False,False,False,False,False,False,2011-03-19
Xyz Entrust,spell,Spell Card,Normal,0.06,0.08,89,True,True,False,False,False,True,False,True,False,2023-07-22
Xyz Gift,spell,Spell Card,Normal,2.22,1.95,22,False,False,False,False,False,False,False,False,False,2011-07-16
XYZ Hyper Cannon,trap,Trap Card,Continuous,0.17,0.13,93,False,True,False,False,False,False,False,False,True,2021-09-25
Xyz Import,spell,Spell Card,Quick-Play,0.08,0.06,38,False,False,False,False,False,False,False,False,False,2020-08-08
Xyz Override,spell,Spell Card,Field,0.08,0.18,45,False,True,False,False,False,False,False,False,True,2013-11-16
Xyz Reborn,trap,Trap Card,Normal,0.13,0.09,23,False,False,False,False,False,False,False,False,False,2011-11-19
Xyz Reception,spell,Spell Card,Normal,0.13,0.22,35,False,False,True,False,False,False,False,False,False,2013-04-20
Xyz Reflect,trap,Trap Card,Counter,0.09,0.65,36,False,False,True,False,False,False,False,False,False,2011-11-19
Xyz Remora,effect,Effect Monster,Fish,0.07,0.14,72,False,False,True,False,False,False,False,False,False,2012-11-17
Xyz Revenge,spell,Spell Card,Normal,0.13,0.18,52,False,False,False,False,False,False,False,False,False,2013-02-16
Xyz Revenge Shuffle,trap,Trap Card,Normal,0.15,0.19,50,False,False,False,False,False,False,False,False,False,2013-04-20
Xyz Reversal,trap,Trap Card,Normal,0.12,0.13,20,False,False,False,False,False,False,False,False,False,2013-04-20
Xyz Revive Splash,trap,Trap Card,Normal,0.09,0.14,89,False,True,False,False,False,True,False,False,False,2020-01-11
Xyz Shift,spell,Spell Card,Normal,0.14,0.21,63,False,False,False,False,False,False,False,True,False,2013-11-16
Xyz Slidolphin,effect,Effect Monster,Sea Serpent,0.05,0.11,84,False,False,False,False,False,True,False,True,True,2019-01-12
Xyz Soul,trap,Trap Card,Normal,0.15,0.17,38,False,False,False,False,False,False,False,False,False,2012-04-14
Xyz Territory,spell,Spell Card,Field,0.17,0.24,48,False,False,False,False,False,False,False,False,False,2012-10-13
Xyz Tribalrivals,trap,Trap Card,Continuous,0.03,0.09,53,False,False,False,False,False,False,False,False,False,2012-11-17
Xyz Unit,spell,Spell Card,Equip,0.02,0.17,42,False,False,False,False,False,False,False,False,False,2012-02-18
Xyz Universe,trap,Trap Card,Normal,0.04,0.11,72,False,False,False,False,False,False,False,True,False,2014-02-15
Xyz Veil,trap,Trap Card,Continuous,0.22,0.42,12,False,False,False,False,False,False,False,False,False,2012-10-13
Xyz Wrath,trap,Trap Card,Continuous,0.09,0.12,39,False,False,True,False,False,False,False,False,True,2013-05-18
Xyz Xtreme !!,trap,Trap Card,Normal,0.16,0.09,80,False,False,False,False,False,False,False,False,False,2012-07-21
XYZ-Dragon Cannon,fusion,Fusion Monster,Machine,0.12,0.25,51,False,True,False,False,False,False,False,False,False,2002-07-18
Xyz-Raypierce,effect,Effect Monster,Dragon,0.09,0.10,52,False,True,False,False,False,False,False,True,True,2015-09-19
XZ-Tank Cannon,fusion,Fusion Monster,Machine,0.23,0.48,50,False,True,False,False,False,False,False,False,False,2002-07-18
Y-Dragon Head,effect,Union Effect Monster,Machine,0.10,0.31,52,False,False,False,False,False,False,False,False,True,2002-07-18
Yado Karu,effect,Effect Monster,Aqua,0.18,0.07,32,False,False,False,False,False,False,False,False,False,2000-03-01
Yaguramaru the Armor Ninja,fusion,Fusion Monster,Machine,0.10,0.17,73,False,True,False,False,False,False,False,False,True,2022-10-15
Yaiba Robo,normal,Normal Monster,Machine,0.10,0.31,13,False,False,False,False,False,False,False,False,False,1999-09-23
Yajiro Invader,effect,Effect Monster,Reptile,0.06,0.05,74,False,False,False,False,False,False,False,False,True,2018-01-13
Yaksha,effect,Spirit Monster,Fairy,0.22,0.20,48,False,False,False,False,False,False,False,False,False,2010-11-13
"Yakusa, Lord of the Eight Thunders",effect,Effect Monster,Wyrm,0.20,0.12,78,False,True,False,False,False,True,False,False,True,2021-12-21
Yamadron,normal,Normal Monster,Dragon,4.36,0.65,14,False,False,False,False,False,False,False,False,False,1999-06-01
Yamata Dragon,effect,Spirit Monster,Dragon,3.32,5.29,46,False,False,False,False,False,False,False,False,False,2001-11-29
Yamatako Orochi,effect,Tuner Monster,Sea Serpent,0.03,0.04,59,False,False,False,False,False,False,False,False,False,2022-01-15
Yamatano Dragon Scroll,normal,Normal Monster,Dragon,0.00,0.00,12,False,False,False,False,False,False,False,False,False,1999-03-01
Yamato-no-Kami,effect,Spirit Monster,Warrior,0.15,0.29,63,False,False,False,False,False,False,False,False,False,2008-04-19
Yami,spell,Spell Card,Field,0.16,0.09,21,False,False,False,False,False,False,False,False,False,1999-03-06
Yaminabe Party,spell,Spell Card,Continuous,0.06,0.15,60,False,False,False,False,False,False,False,False,True,2019-12-21
Yamorimori,effect,Effect Monster,Reptile,0.03,0.05,72,False,True,False,False,False,True,False,False,True,2021-01-16
Yang Zing Brutality,trap,Trap Card,Normal,0.02,0.06,44,False,False,False,False,False,False,False,False,False,2014-07-19
Yang Zing Creation,trap,Trap Card,Continuous,0.68,0.54,38,False,False,False,False,False,False,False,False,True,2014-04-19
Yang Zing Path,spell,Spell Card,Normal,1.08,0.75,28,False,False,False,False,False,False,False,False,False,2014-04-19
Yang Zing Prana,spell,Spell Card,Continuous,0.05,0.05,98,False,False,False,False,False,False,False,True,False,2014-04-19
Yang Zing Unleashed,trap,Trap Card,Continuous,0.12,0.09,54,False,False,False,False,False,False,False,True,False,2014-04-19
Yaranzo,normal,Normal Monster,Zombie,3.96,0.98,11,False,False,False,False,False,False,False,False,False,1999-06-01
"Yasha, the Skeletal Mayakashi",effect,Effect Monster,Zombie,0.17,0.22,40,False,False,False,False,False,False,False,False,True,2018-08-04
Yashinoki,normal,Normal Monster,Plant,0.00,0.00,14,False,False,False,False,False,False,False,False,False,1999-07-05
Yata-Garasu,effect,Spirit Monster,Fiend,0.48,0.39,42,False,False,False,False,False,False,False,False,False,2001-11-29
"Yazi, Evil of the Yang Zing",synchro,Synchro Monster,Wyrm,0.19,0.22,83,False,False,False,False,False,False,False,True,True,2014-07-19
"Yellow Baboon, Archer of the Forest",effect,Effect Monster,Beast,0.94,1.24,34,False,False,False,False,False,False,False,True,False,2010-09-18
Yellow Dragon Ninja,effect,Effect Monster,Dinosaur,0.39,0.48,52,False,False,False,False,False,False,False,True,True,2019-09-14
Yellow Duston,effect,Effect Monster,Fiend,0.28,0.21,55,False,False,False,False,False,False,False,False,False,2013-04-20
Yellow Gadget,effect,Effect Monster,Machine,0.03,0.12,20,True,False,False,False,False,False,False,False,False,2004-05-01
Yellow Luster Shield,spell,Spell Card,Continuous,0.16,0.08,15,False,False,False,False,False,False,False,False,False,2003-04-24
Yellow Ninja,effect,Effect Monster,Warrior,0.23,0.65,61,False,False,False,False,False,False,False,False,True,2019-09-14
Yellow-Bellied Oni,effect,Effect Monster,Zombie,0.10,0.11,51,False,False,False,False,False,False,False,False,True,2013-07-20
Yoko-Zuna Sumo Spirit,effect_pendulum,Pendulum Effect Monster,Warrior,0.03,0.10,76,False,False,False,False,False,False,False,True,True,2018-09-08
"Yoko, the Graceful Mayakashi",synchro,Synchro Monster,Zombie,9.49,4.29,97,False,True,False,False,False,True,False,False,True,2018-08-04
Yokotuner,effect,Tuner Monster,Beast,0.06,0.07,23,False,False,True,False,False,False,False,False,False,2016-10-08
Yomi Ship,effect,Effect Monster,Aqua,0.02,0.10,19,False,False,False,False,False,False,False,True,False,2002-05-16
Yorishiro of the Aqua,effect,Effect Monster,Aqua,0.12,0.07,102,True,True,False,False,False,True,False,False,True,2021-11-20
Yormungarde,normal,Normal Monster,Reptile,0.00,0.00,11,False,False,False,False,False,False,False,False,False,1999-07-05
Yosen Training Grounds,spell,Spell Card,Continuous,0.15,0.17,92,True,False,False,False,False,False,True,False,True,2014-10-11
Yosen Whirlwind,spell,Spell Card,Continuous,0.08,0.16,57,False,False,True,False,False,False,False,False,True,2015-02-14
Yosenju Izna,effect,Effect Monster,Beast-Warrior,0.10,0.11,71,False,False,False,False,False,False,False,False,True,2019-04-13
Yosenju Kama 1,effect,Effect Monster,Beast-Warrior,0.41,0.56,80,False,False,False,False,False,False,False,False,True,2014-10-11
Yosenju Kama 2,effect,Effect Monster,Beast-Warrior,0.48,0.35,69,False,False,False,False,False,False,False,False,True,2014-10-11
Yosenju Kama 3,effect,Effect Monster,Beast-Warrior,0.34,0.40,86,True,False,False,False,False,False,False,False,True,2014-10-11
Yosenju Kodam,effect,Effect Monster,Beast-Warrior,0.09,0.15,67,True,True,False,False,False,False,False,False,True,2015-02-14
Yosenju Magat,effect,Effect Monster,Beast,0.09,0.16,36,False,False,False,False,False,False,False,False,False,2014-11-15
Yosenju Misak,effect,Effect Monster,Beast,0.23,0.29,53,False,False,False,False,False,False,False,False,False,2014-10-11
Yosenju Oroshi Channeling,spell,Spell Card,Normal,0.09,0.09,72,True,False,False,False,False,False,False,False,False,2016-11-26
Yosenju Oyam,effect,Effect Monster,Beast,0.11,0.24,108,True,False,False,False,False,False,False,True,True,2015-02-14
Yosenju Sabu,effect,Effect Monster,Beast-Warrior,0.16,0.09,101,True,False,False,False,False,False,False,False,True,2019-04-13
Yosenju Shinchu L,effect_pendulum,Pendulum Effect Monster,Rock,0.29,0.18,53,False,False,False,False,False,False,False,False,False,2014-10-11
Yosenju Shinchu R,effect_pendulum,Pendulum Effect Monster,Rock,0.22,0.20,84,False,False,False,False,False,False,True,False,True,2014-10-11
Yosenju Tsujik,effect,Effect Monster,Beast-Warrior,0.14,0.19,85,False,False,False,False,False,False,False,False,True,2014-11-15
Yosenju Wind Worship,spell,Spell Card,Quick-Play,0.02,0.07,47,False,False,False,False,False,False,False,False,False,2019-04-13
Yosenjus' Secret Move,trap,Trap Card,Counter,0.18,0.18,36,False,False,True,False,False,False,False,False,False,2014-10-11
Yosenjus' Sword Sting,trap,Trap Card,Normal,0.05,0.07,43,False,False,False,False,False,False,False,False,False,2019-04-13
You and A.I.,spell,Spell Card,Continuous,0.04,0.04,91,False,False,True,False,False,False,False,False,True,2021-01-16
You're Finished,trap,Trap Card,Continuous,0.09,0.14,87,False,False,False,False,False,False,False,False,True,2023-04-22
You're in Danger!,trap,Trap Card,Normal,0.09,0.13,47,False,False,False,False,False,False,False,False,False,2019-02-12
Yowie,effect,Effect Monster,Reptile,0.16,0.14,44,False,False,False,False,False,False,False,False,False,2021-06-12
Yu-Jo Friendship,spell,Spell Card,Normal,64.87,59.04,41,False,False,False,False,False,False,False,False,False,2002-11-01
Yubel,effect,Effect Monster,Fiend,10.40,10.07,80,False,False,False,False,False,False,False,False,False,2007-11-23
Yubel - Das Ewig Liebe Wächter,fusion,Fusion Monster,Fiend,0.00,0.00,98,False,True,False,False,False,False,False,False,True,2023-10-28
Yubel - Terror Incarnate,effect,Effect Monster,Fiend,4.67,2.30,96,False,False,False,False,False,False,True,False,False,2007-11-23
Yubel - The Ultimate Nightmare,effect,Effect Monster,Fiend,8.41,5.11,71,False,False,False,False,False,False,False,False,False,2007-11-23
"Yuki-Musume, the Ice Mayakashi",effect,Effect Monster,Zombie,0.14,0.18,64,False,False,False,False,False,False,False,True,True,2019-01-12
"Yuki-Onna, the Absolute Zero Mayakashi",link,Link Monster,Zombie,3.88,4.69,83,False,True,True,False,False,False,False,False,False,2019-11-23
"Yuki-Onna, the Ice Mayakashi",link,Link Monster,Zombie,4.99,3.42,88,False,False,False,False,False,False,False,False,True,2018-08-04
"Yuki-Onna, the Icicle Mayakashi",link,Link Monster,Zombie,0.19,0.22,72,False,True,True,False,False,True,False,False,True,2021-12-04
YZ-Tank Dragon,fusion,Fusion Monster,Machine,0.25,0.36,49,False,True,False,False,False,False,False,False,False,2002-07-18
Z-Metal Tank,effect,Union Effect Monster,Machine,0.10,0.22,55,False,False,False,False,False,False,False,False,True,2002-07-18
Z-ONE,spell,Spell Card,Normal,0.04,0.05,28,True,False,False,False,False,False,False,True,False,2011-02-24
Zaborg the Mega Monarch,effect,Effect Monster,Thunder,0.24,0.78,85,True,False,False,False,False,False,False,True,False,2014-07-19
Zaborg the Thunder Monarch,effect,Effect Monster,Thunder,0.33,0.54,15,False,False,False,False,False,False,False,False,False,2003-11-20
Zanki,normal,Normal Monster,Warrior,0.00,0.00,9,False,False,False,False,False,False,False,False,False,2000-01-27
Zany Zebra,effect_pendulum,Pendulum Effect Monster,Beast,0.05,0.13,84,False,False,False,False,False,False,False,False,True,2015-10-17
Zap Mustung,effect,Effect Monster,Thunder,0.07,0.16,73,False,False,False,False,False,False,False,False,False,2016-04-09
"Zaphion, the Timelord",effect,Effect Monster,Fairy,0.93,0.38,89,False,False,False,False,False,False,False,True,True,2017-05-13
Zaralaam the Dark Palace,spell,Spell Card,Field,0.08,0.04,89,True,False,False,False,False,False,False,False,True,2021-08-28
Zarigun,normal,Normal Monster,Aqua,0.00,0.00,7,False,False,False,False,False,False,False,False,False,1999-05-25
"Zebufera, Vaalmonican Hallow Heathen",link,Link Monster,Fiend,0.19,0.17,86,False,True,False,False,False,True,False,False,True,2023-08-26
Zefra Divine Strike,trap,Trap Card,Counter,0.29,0.28,27,False,True,True,False,False,False,False,False,False,2015-02-14
Zefra Metaltron,link,Link Monster,Wyrm,0.31,0.28,88,True,True,False,False,False,True,False,False,True,2017-11-25
Zefra Path,spell,Spell Card,Continuous,0.09,0.17,81,False,False,False,False,False,False,False,False,False,2015-02-14
Zefra Providence,spell,Spell Card,Normal,0.52,0.36,50,True,True,False,False,False,False,False,True,False,2017-01-14
Zefra War,trap,Trap Card,Normal,0.10,0.13,42,False,False,False,False,False,False,False,False,False,2017-01-14
Zefraath,effect_pendulum,Pendulum Effect Monster,Rock,0.37,0.28,147,True,False,False,False,False,False,False,False,True,2017-01-14
"Zefraniu, Secret of the Yang Zing",effect_pendulum,Pendulum Effect Monster,Wyrm,0.14,0.07,77,True,False,True,False,False,False,False,False,True,2015-02-14
"Zefrasaber, Swordmaster of the Nekroz",effect_pendulum,Pendulum Effect Monster,Spellcaster,0.18,0.13,81,False,False,True,False,False,False,False,False,True,2015-02-14
"Zefraxa, Flame Beast of the Nekroz",effect_pendulum,Pendulum Effect Monster,Dragon,0.12,0.11,83,False,False,True,False,False,False,False,False,True,2015-02-14
"Zefraxi, Treasure of the Yang Zing",effect_pendulum,Pendulum Effect Monster,Wyrm,0.10,0.05,96,False,False,True,False,False,False,True,False,True,2015-02-14
Zekt Conversion,trap,Trap Card,Normal,0.21,0.32,41,False,False,False,False,False,False,False,False,False,2012-02-18
Zektrike Kou-ou,spell,Spell Card,Normal,0.29,0.39,75,False,False,False,False,False,False,False,True,False,2022-01-27
Zeman the Ape King,synchro,Synchro Monster,Beast,0.24,0.17,60,False,False,True,False,False,False,False,True,False,2009-08-21
Zenmaiday,trap,Trap Card,Continuous,0.08,0.15,103,False,False,False,False,False,False,False,True,True,2014-11-15
Zenmailfunction,spell,Spell Card,Normal,0.10,0.20,30,False,False,True,False,False,False,False,False,False,2011-07-16
Zenmailstrom,trap,Trap Card,Normal,0.05,0.17,40,False,False,False,False,False,False,False,False,False,2011-11-19
Zenmairch,trap,Trap Card,Normal,0.07,0.15,38,False,False,False,False,False,False,False,False,False,2011-07-16
Zera Ritual,spell,Spell Card,Ritual,0.18,0.17,28,False,False,False,False,False,False,False,False,False,1999-12-18
